filename	onset	offset	event_label
19997.wav	8.27027614541317	8.884062993485733	crash
19998.wav	4.922392371281144	5.61327672502264	scream
19999.wav	6.169556316071628	6.508309150538747	scream
19999.wav	6.5751377648518865	10.0	Help
19999.wav	7.215265203977757	7.487827562254401	scream
2.wav	3.3206872983623676	4.284179361854431	tire
2.wav	5.503804281339537	6.237275031176318	crash
2.wav	6.232741827830858	10.0	Help
2.wav	8.767447871922204	9.26114401704692	tire
20.wav	5.2424128936173995	6.693909492256855	crash
200.wav	5.100232688163042	5.800572824217464	tire
2000.wav	1.8742276605782107	5.225225393004514	Help
2000.wav	4.7712821081684105	5.532506597964328	scream
2000.wav	5.251688371374038	5.958853904253856	tire
2001.wav	4.6125235551404336	5.834434858699922	Help
2001.wav	5.926932655002053	6.757953063165319	scream
2001.wav	7.212389243496213	7.696969742362427	scream
2002.wav	6.274031506335286	6.974371642389707	tire
2002.wav	6.468513647636348	10.0	Help
2002.wav	6.746463089026805	7.4002499370993675	scream
2003.wav	5.725824751721509	6.115076452401781	scream
2004.wav	1.4814124887200348	1.8550179308969055	tire
2004.wav	2.8275443263870423	4.413842413162067	crash
2004.wav	5.105145792426283	5.978977991972768	tire
2004.wav	7.458879949725734	10.0	Help
2005.wav	3.0378226924239344	3.775078928251599	tire
2005.wav	3.735843183311162	4.395049532517511	crash
2005.wav	4.475648757225791	5.156873247021709	crash
2006.wav	4.013204746270241	4.508170732664799	scream
2006.wav	5.2721867616239795	8.79926379142891	Help
2006.wav	5.401900521784777	6.139156757612441	tire
2007.wav	2.488001834676563	3.04591566687611	crash
2007.wav	5.877550503305471	6.545056172239712	crash
2007.wav	6.569168085086391	6.942773527263261	tire
2008.wav	3.1634950692380377	3.57712318715187	scream
2008.wav	3.4141108549078636	3.7246777483319	crash
2008.wav	6.809951058148841	7.11181046857968	scream
2009.wav	6.233848265400391	6.99260109986751	tire
201.wav	4.103706211171006	4.537288977610915	crash
201.wav	5.032771028981587	6.997691663902222	crash
2010.wav	5.117853608901981	5.896357010262525	tire
2010.wav	6.117274758882348	7.349711262560193	Help
2011.wav	3.8886941800763086	4.852186243568372	tire
2011.wav	4.6820487306532215	7.14624373995111	Help
2011.wav	4.895896592193501	5.53446802076493	tire
2011.wav	7.354735917868004	7.569225713786371	scream
2012.wav	8.77829655101997	9.741788614512034	tire
2013.wav	1.9320981560117105	2.5914405596398282	tire
2013.wav	2.749969164660169	3.243778688469693	crash
2013.wav	4.718017084555165	5.1515998509950744	crash
2013.wav	5.537159960187032	6.208546032889019	Help
2013.wav	7.233901348531189	8.197393412023253	tire
2014.wav	3.1969820835045493	3.699385711622463	scream
2014.wav	3.561459054100342	4.252343407841838	crash
2014.wav	3.7851833531964365	4.850897638910722	crash
2015.wav	1.4167110206916842	3.8077767803288722	crash
2015.wav	3.5067780606393235	6.559758551426235	Help
2016.wav	6.225415539814779	9.835415539814779	Help
2017.wav	7.087347637294709	7.505783011444369	scream
2018.wav	1.3517778657719814	2.834975144683546	crash
2018.wav	3.8076230620456823	5.349210363632984	crash
2018.wav	5.520502893563347	5.93413101147718	crash
2019.wav	2.7885745582453625	4.037009932395023	crash
2019.wav	4.009337129057504	5.358951641529159	crash
2019.wav	6.650018219924417	10.0	crash
202.wav	3.174812701602386	3.5878966018291436	crash
202.wav	4.819241429690231	5.319989729009959	scream
2020.wav	1.7067900205117033	2.1834340114414084	crash
2020.wav	3.3962079002671457	3.9897418335769466	scream
2020.wav	4.33976798759553	6.41325221718253	Help
2021.wav	3.1847492458929887	4.153910243625415	tire
2021.wav	3.49408271080538	5.005552182252705	crash
2021.wav	5.063695601473001	7.089434353844569	Help
2021.wav	6.35717149986368	7.205493495328533	crash
2022.wav	2.015737707641169	4.077919153872655	Help
2022.wav	7.444398516528857	8.169442648130207	crash
2023.wav	1.8633165959439761	2.165176006374815	scream
2023.wav	2.52145801449897	3.101367311551124	tire
2024.wav	5.729443102086719	6.224409088481277	scream
2024.wav	6.003937633250001	8.936753685110164	Help
2024.wav	6.077348867704625	7.277348867704625	Help
2024.wav	9.032654308914765	9.509547732951045	scream
2025.wav	4.746876487587995	5.888735898018834	tire
2025.wav	7.470859455289887	10.0	Help
2026.wav	3.4281415463106724	3.940335652329549	Help
2027.wav	3.066459225762511	5.396357834689263	Help
2027.wav	6.746266558478979	7.363953633308911	scream
2028.wav	3.8343875203427	5.643377446751366	Help
2028.wav	4.087823177209156	4.341337916438181	crash
2028.wav	5.7848367672609236	6.327848075826465	Help
2028.wav	6.174727201159762	6.651620625196043	scream
2028.wav	8.189529093322308	8.521615261122761	scream
2029.wav	6.148382164931382	6.8555476978112	tire
203.wav	2.3382300033322676	3.1893203567391355	Help
203.wav	2.6283453269457464	3.122041472070463	tire
203.wav	5.717073818450335	6.055826652917455	scream
203.wav	6.346619880027939	8.340144382978895	Help
203.wav	6.576521522553333	9.147908986525984	Help
2030.wav	1.4085416405505913	1.8455711190086412	crash
2030.wav	3.790421718189455	5.374582342782569	Help
2030.wav	4.884341077461597	5.378037222586314	tire
2030.wav	5.669797189646038	6.154377688512252	scream
2031.wav	2.230191084841196	3.661302195952307	tire
2031.wav	2.9837537238155574	6.221330962616163	Help
2031.wav	4.158721932914531	4.630694722030178	scream
2031.wav	5.36640627771428	5.993957298122443	crash
2032.wav	2.2975555600406037	3.302183420804571	Help
2032.wav	2.4686002309923682	3.3876705257769486	crash
2032.wav	5.987052839729355	6.408095923629581	scream
2032.wav	6.170155375312214	7.306436554450536	scream
2032.wav	9.519659863945579	10.0	scream
2033.wav	7.1022853827579695	7.4041447931888085	scream
2034.wav	4.480309425349203	5.963506704260768	crash
2034.wav	6.60112606137564	6.791760982010561	crash
2035.wav	2.675654213680696	4.601109797776852	Help
2035.wav	5.066567190667113	7.026443252092512	Help
2035.wav	6.051767284932578	8.423401777080574	Help
2035.wav	6.16786532175601	6.913874392050795	scream
2036.wav	2.540006267763156	3.6666275829558996	tire
2036.wav	2.7215914927085363	2.9884395652708946	crash
2036.wav	3.1784654692088674	3.9372183036759876	tire
2036.wav	4.043904186643866	4.417509628820737	tire
2036.wav	4.968969996132049	5.747473397492594	tire
2037.wav	3.0718225173014755	6.573719418377383	Help
2037.wav	3.6675727971843557	4.233290075492015	tire
2038.wav	5.0630931170014275	6.026585180493491	tire
2039.wav	4.24494577400318	4.517508132279824	scream
2039.wav	4.302403326753631	4.60426273718447	scream
204.wav	2.2394391977582577	2.7661694428835455	tire
204.wav	3.6394377783335745	6.525243804038553	Help
204.wav	4.397629215169932	4.9276522376649625	tire
2040.wav	8.9721653938161	9.456745892682314	scream
2041.wav	5.009972163032125	6.075686448746411	crash
2041.wav	6.156076583695354	9.14053895133396	Help
2042.wav	5.6784750207567605	6.16691039490642	crash
2042.wav	5.746368000257528	6.436422529294825	crash
2042.wav	6.107534691626394	6.7461061201978225	tire
2042.wav	8.531361769185075	9.190704172813193	tire
2043.wav	4.870398159983728	6.914116980845407	crash
2043.wav	5.3084883220948935	5.6818670069021495	scream
2043.wav	6.275555702563768	7.264717497634463	Help
2044.wav	4.277605422375795	4.913115626457428	scream
2044.wav	6.221895221454515	6.96348807336983	crash
2045.wav	7.728909201756594	8.316709655271334	scream
2045.wav	8.779158112448222	10.0	Help
2046.wav	1.0934092747858468	1.4254954425863002	scream
2046.wav	2.611827087656262	3.0249109878830196	tire
2046.wav	3.061337818287222	4.229569110804229	crash
2046.wav	4.80305535522347	5.618756397132088	crash
2046.wav	5.4275292511721025	7.017502306306978	tire
2047.wav	2.6681289381830595	3.268559777185327	tire
2047.wav	5.221243411494835	6.659772049104997	Help
2048.wav	3.6023966880068095	4.31343461940743	Help
2049.wav	5.811150349028545	6.465871975196959	tire
2049.wav	5.8184313996298895	7.9244613447322845	Help
205.wav	4.69180955258662	5.345596400659183	scream
2050.wav	4.230626162962643	4.788634524620921	Help
2050.wav	4.767460058176668	6.732380693097303	crash
2050.wav	6.450819641476217	7.486942090455809	crash
2050.wav	7.194890367034839	7.7732577139736145	scream
2051.wav	2.349122010206657	3.070958744900534	scream
2051.wav	4.589950339750597	5.135235966214908	tire
2051.wav	5.599178384179694	6.091695390982415	scream
2051.wav	8.219034583620518	8.55112075142097	scream
2051.wav	8.597939090605756	9.550757598044283	Help
2052.wav	3.785683596637849	4.1987674968646065	tire
2052.wav	4.44450395037717	5.032304403891909	scream
2052.wav	4.805856511441156	6.92674800435409	Help
2052.wav	4.940508391681998	7.909170475231761	Help
2052.wav	5.291563363232989	5.785259508357705	tire
2053.wav	0.692630200285131	1.693333148130936	tire
2053.wav	8.210723584454009	8.917889117333827	tire
2054.wav	4.048333594879268	5.190193005310107	tire
2055.wav	6.8079827412167635	7.553991811511548	scream
2055.wav	6.874147484942032	7.2951905688422585	scream
2056.wav	3.859988123580077	4.273072023806834	tire
2057.wav	3.2944648891694244	4.016301623863302	scream
2057.wav	5.326616974546327	9.26941301201116	Help
2058.wav	2.1905153996065803	2.8661460375032166	tire
2059.wav	3.9504428254814234	4.913866861762602	crash
2059.wav	5.035068580461735	6.276485349116458	Help
2059.wav	6.76213198605217	8.846140465037468	Help
206.wav	3.834350379719368	4.469860583801001	scream
206.wav	4.191190352102597	4.969693753463141	tire
206.wav	4.262788010765228	8.200917215608175	Help
206.wav	4.6393304620746605	6.36291322851457	tire
2060.wav	5.403708826197439	5.897404971322156	tire
2060.wav	6.887410231780768	7.371990730646981	scream
2061.wav	5.22017263544087	5.633256535667628	tire
2062.wav	3.517107222340929	4.866721734812584	crash
2063.wav	3.50171343301768	6.2848940373823465	Help
2063.wav	4.838457619842805	6.729796691796613	Help
2064.wav	1.0551423345073987	1.5488384796321153	tire
2064.wav	3.1192745630605483	6.225107427030664	Help
2064.wav	4.46154325826626	4.874627158493017	crash
2064.wav	5.398380996881071	6.229401405044337	scream
2064.wav	6.490635645572556	6.888073287295912	crash
2065.wav	2.9347019274365467	3.56225294784471	crash
2065.wav	3.4501945222948653	3.8553192388481534	crash
2066.wav	2.6869972463460616	5.628143000126581	Help
2066.wav	2.9886036267400167	5.299389035815523	Help
2066.wav	5.088742543128351	8.833075828751365	Help
2066.wav	5.284330912093906	6.880482088796812	Help
2066.wav	7.136866399970264	10.0	Help
2067.wav	4.125326488822016	5.1812157534383525	Help
2067.wav	4.226734548555804	4.7204306936805205	tire
2067.wav	4.29098448481952	5.122004892982786	scream
2067.wav	6.153607417476307	7.295466827907146	crash
2068.wav	1.447518970078046	2.7987382078455534	tire
2068.wav	4.748175305665865	5.439059659407361	scream
2068.wav	5.598935393836823	6.725556709029567	tire
2069.wav	3.1471244122151925	4.351478153711791	crash
207.wav	3.27993606020551	5.747804540931133	crash
207.wav	8.482645025343052	9.571312946008055	Help
2070.wav	6.193158199390389	8.108078834311025	crash
2071.wav	4.594630143557639	5.4624305970723785	tire
2071.wav	8.433787654544629	9.264808062707894	scream
2072.wav	1.814924478469345	2.7840854762017715	tire
2072.wav	2.0262219794649736	2.9799861518005746	scream
2072.wav	3.278285435524678	3.7186028958421384	crash
2072.wav	4.556080684650932	6.067152840835579	tire
2072.wav	5.240555572737044	5.864056986422581	Help
2073.wav	1.23371086429505	1.734459163614778	scream
2073.wav	2.533741895991515	3.2744393723044123	crash
2073.wav	3.9369899181570966	4.43939354627501	scream
2073.wav	5.275023832192782	8.522519985279372	Help
2074.wav	6.796170543430319	7.2332000218883685	crash
2075.wav	2.001468871446117	3.1377500505844393	scream
2075.wav	4.122684271812742	4.996516471359227	tire
2075.wav	4.487424631389404	5.187764767443825	tire
2076.wav	5.384032176316533	5.705370044797259	crash
2077.wav	3.7451057272177355	4.935105727217735	Help
2077.wav	5.016487746556956	8.219371224246508	Help
2077.wav	5.232796999351005	5.954633734044883	scream
2078.wav	4.156060218512149	4.735969515564303	tire
2079.wav	5.343403003584713	5.921770350523489	scream
208.wav	1.4789833261171808	1.9739493125117384	scream
208.wav	1.7989244741502968	2.4613281022682107	crash
208.wav	3.3334877023112015	6.628254802191247	Help
208.wav	4.120813964623286	6.072063180587377	crash
2080.wav	4.122522942163208	5.591842670054365	scream
2080.wav	5.926652830841731	6.838421871545244	crash
2080.wav	6.84638165784654	7.999422740321814	Help
2081.wav	4.706188525287106	5.1246238994367665	scream
2081.wav	5.105870272878954	6.112579991356975	crash
2082.wav	4.359560015576255	4.61307475480528	crash
2082.wav	8.21589260896053	8.916232745014952	tire
2083.wav	4.625881543665465	5.2942715663412026	crash
2084.wav	2.087350993425182	2.9747206079376536	crash
2084.wav	3.3151123052371956	4.471302781427672	crash
2084.wav	3.4746237876177504	6.615651790018802	Help
2084.wav	3.9481969040788876	5.932730680980709	Help
2084.wav	6.627867325621514	7.001200658954847	tire
2085.wav	5.296287141923408	8.53482097110226	crash
2085.wav	5.74994704133895	6.123280374672283	tire
2086.wav	2.1255710340095595	2.5975438231252057	scream
2086.wav	4.062590424356493	5.39750199512064	Help
2086.wav	4.135968677302143	4.873224913129808	tire
2086.wav	4.650336919385169	5.02394236156204	tire
2086.wav	6.438025468384248	7.97961276997155	crash
2087.wav	1.1653232143652281	2.3863889740024162	crash
2087.wav	5.38035781332867	5.980788652330938	tire
2087.wav	5.725642050580751	7.48126563334719	tire
2087.wav	7.860715775098122	9.201259992785197	crash
2088.wav	3.3814979522553315	6.3981503609194705	Help
2088.wav	7.497544980280847	7.998293279600575	scream
2088.wav	7.583313321573679	9.865695212452533	Help
2089.wav	4.555970465261732	5.682591780454476	tire
2089.wav	4.824396537634883	6.341966021597237	tire
2089.wav	6.078309957055074	6.692074129390675	scream
209.wav	4.2125550516519255	6.615369205897746	Help
209.wav	5.07989105506761	7.170544967888777	Help
2090.wav	4.568105095378332	5.816540469527991	crash
2090.wav	5.037252640371516	6.578839941958818	crash
2090.wav	5.705243150924326	7.08703453414428	crash
2090.wav	8.521861263683542	9.109661717198282	scream
2091.wav	5.688054074672568	6.195083553130618	tire
2091.wav	5.699171008821832	6.1127991267356645	scream
2092.wav	6.0949629080420875	6.682763361556827	scream
2092.wav	7.150158730430614	7.630498866485036	scream
2093.wav	2.6043018719405353	3.7384288560675194	crash
2093.wav	3.8661350911111807	5.156611239270151	crash
2093.wav	4.162529386675605	4.899785622503269	tire
2093.wav	5.901525977688765	6.439530512836157	crash
2094.wav	4.352587466753133	4.829480890789414	scream
2094.wav	5.883743053498822	7.239637838160358	Help
2095.wav	4.640103250699386	6.0915998493388415	crash
2095.wav	5.061620467203621	5.595316612328338	scream
2095.wav	6.274487189950493	7.033240024417614	tire
2095.wav	6.568048675714517	8.526778834444675	tire
2096.wav	5.8802132829725355	6.293297183199293	tire
2096.wav	6.4320181405895696	10.0	Help
2096.wav	7.714851736319537	7.857844933598448	crash
2097.wav	3.2460929037386683	4.040469320972228	crash
2097.wav	4.229523425717844	4.767527960865236	crash
2097.wav	4.922883134902073	5.876647307237674	scream
2097.wav	5.30626956555612	6.982304288183425	Help
2097.wav	5.820397101503408	7.58208100697089	scream
2098.wav	3.5551018869561055	4.214308236162455	crash
2098.wav	5.416220477013418	6.054791905584847	tire
2098.wav	5.586560914824621	5.975812615504893	scream
2098.wav	6.267397102436435	6.7744265808944855	tire
2098.wav	6.293561858596478	6.560409931158836	crash
2099.wav	0.8298462380425624	1.2272838797659185	crash
2099.wav	5.880105268786787	6.946254118833297	Help
2099.wav	8.037479867935286	8.61738916498744	tire
21.wav	2.920552344215393	3.4142484893401095	tire
21.wav	2.981752842847611	4.732502019031431	Help
21.wav	3.675236816367323	4.1837850352048065	tire
21.wav	3.853122906927504	5.730436585213353	Help
21.wav	5.421162873498982	6.538838129137472	crash
210.wav	1.608264749055405	5.15285956646484	Help
210.wav	1.6833064263389508	3.7548030249784063	tire
210.wav	2.3467443311161382	3.24775952794153	tire
210.wav	5.223406118601097	7.998045182109075	Help
2100.wav	2.9793796109703625	3.39246351119712	tire
2101.wav	2.4778444492311436	3.3456449027458826	tire
2101.wav	3.7747622095031614	4.275510508822889	scream
2101.wav	6.032663791310952	10.0	crash
2102.wav	2.554442257604558	4.591200984114564	Help
2102.wav	6.335939023481618	6.836687322801346	scream
2103.wav	4.429741079217031	5.524069359342721	Help
2103.wav	4.695841156326106	5.380943197142433	scream
2103.wav	7.16090018748677	7.91665171204602	tire
2104.wav	6.329709046104904	10.0	Help
2104.wav	6.93102788941102	7.4259938758055775	scream
2104.wav	7.449072899018166	8.207825733485286	tire
2104.wav	8.344255637515133	9.051421170394951	tire
2105.wav	1.5875197454814534	4.737075564134873	Help
2105.wav	4.292676691157434	4.871211936359026	Help
2105.wav	4.4112151171441685	5.320176935902569	tire
2105.wav	7.339255017221936	8.202184882687577	Help
2106.wav	3.818583392576471	4.519932495744682	tire
2106.wav	7.408983275475252	7.956942459148721	crash
2107.wav	1.5606606926509157	1.9976901711089656	crash
2107.wav	3.1680136413355515	5.234949809297219	Help
2107.wav	4.499653708502134	5.930764819613245	tire
2107.wav	8.310068027210885	10.0	crash
2108.wav	5.5080400818673505	7.980441518736413	Help
2108.wav	5.735323561169566	7.218520840081131	crash
2108.wav	5.976771773204733	6.390399891118566	scream
2109.wav	6.047386159532087	6.764749095758251	Help
211.wav	4.778095537487786	5.116848371954906	scream
211.wav	9.314897959183673	10.0	scream
2110.wav	2.4781834709139376	2.816936305381058	scream
2110.wav	6.737677070809912	7.49890156060583	scream
2111.wav	4.619199767978514	6.278700901765362	crash
2111.wav	4.9089270332335095	5.599811386975006	scream
2112.wav	4.297006728586867	4.789523735389588	scream
2112.wav	5.4121946162080485	5.900629990357708	crash
2113.wav	3.312005243611588	4.281166241344014	tire
2114.wav	2.9324959105337745	3.5462600828693756	scream
2115.wav	6.617577811733788	7.036013185883448	scream
2116.wav	4.10678131908662	4.791883359902947	scream
2116.wav	5.643201896147462	6.596966068483063	scream
2116.wav	7.322083095974896	8.805725358122736	Help
2117.wav	3.1112487320845883	3.7963507729009147	scream
2117.wav	5.954263989202642	9.32775237384498	Help
2118.wav	2.0105799378774156	3.17235738581961	crash
2118.wav	2.7377353111212015	3.954363249577406	tire
2118.wav	8.838672876986951	8.981666074265863	crash
2119.wav	2.0314699689711113	5.458109864725743	Help
212.wav	3.2281857401233	3.500748098399944	scream
212.wav	4.570254318547295	5.533746382039358	tire
212.wav	4.794462728253386	5.340062537361266	tire
212.wav	5.570900152773487	8.004505594950357	crash
2120.wav	2.8671986591758087	3.467629498178076	tire
2120.wav	3.295219575403684	4.635763793090759	crash
2120.wav	6.395930951588307	6.88051145045452	scream
2120.wav	7.601908183770463	10.0	Help
2121.wav	4.989745284360825	6.429513670076922	scream
2121.wav	6.4664028392704	8.118757139885638	Help
2121.wav	6.506739647238821	7.124426722068753	scream
2121.wav	6.951742607850613	7.854350317601179	crash
2122.wav	6.708589363988633	9.048432587098532	Help
2123.wav	4.647822876318352	6.566144871783204	crash
2123.wav	6.243637562632581	7.933569535421697	crash
2123.wav	7.293771975198314	9.913537134748434	Help
2123.wav	8.295051819522083	8.788861343331607	crash
2124.wav	2.954546598315378	3.4470636051180987	scream
2124.wav	4.487104374263071	5.140891222335633	scream
2124.wav	5.278655232801649	7.50332864950842	Help
2124.wav	7.419987952028028	8.39587109677307	Help
2124.wav	7.822231796332096	8.298875787261801	crash
2125.wav	5.543350277583072	9.533006754163678	crash
2126.wav	4.433054731827053	5.938883398591115	Help
2126.wav	5.647654897679163	6.611146961171227	tire
2126.wav	7.574747641139922	8.192434715969855	scream
2127.wav	2.928751241716544	3.5291820807188117	tire
2127.wav	7.286452257717091	8.717563368828202	tire
2128.wav	3.931548031809786	4.631888167864208	tire
2128.wav	6.003394644575397	7.710880831156182	Help
2128.wav	7.194949404436535	8.570427759392418	scream
2128.wav	7.490378900606554	8.985666655226561	crash
2128.wav	7.529110945535814	9.66533625502338	Help
2129.wav	1.7959469197876827	2.715017214572263	crash
2129.wav	4.425269076177713	7.0152345403618455	Help
2129.wav	4.9243257215992555	6.596551971320175	Help
2129.wav	5.073982883394097	7.875637937549046	Help
2129.wav	7.6032420895312764	9.9878536837995	crash
213.wav	1.4371580842966614	2.183167154591446	scream
2130.wav	4.253231625800688	5.328785406659258	scream
2130.wav	6.304718402875399	7.843480035106105	Help
2130.wav	6.774647260769188	7.147980594102521	tire
2131.wav	3.663145079387106	4.6738742460537726	scream
2131.wav	3.697901522467519	4.651665694803119	scream
2131.wav	5.095588857198983	5.795928993253405	tire
2131.wav	5.87369462297973	6.205780790780184	scream
2131.wav	6.08638266259239	6.5048180367420505	scream
2132.wav	1.7286151617634813	5.436597021173912	Help
2132.wav	5.241933047265659	5.74896252572371	tire
2132.wav	7.209761121639732	9.183331113234228	Help
2132.wav	8.031904294171326	8.512244430225747	scream
2133.wav	2.179600657688057	2.7579680046268327	scream
2133.wav	5.924983103255564	6.5933731259313015	crash
2133.wav	6.862571844669717	7.334544633785364	scream
2133.wav	7.037008023897975	7.180001221176887	crash
2134.wav	3.0648709720730656	3.4833063462227254	scream
2135.wav	2.6651654697600957	3.532965923274835	tire
2135.wav	3.7083039418966663	5.686504696151246	Help
2135.wav	4.88451030562985	5.818027103107737	Help
2135.wav	5.306190432168028	5.9970747859095255	scream
2135.wav	7.011133768130414	7.48310655724606	scream
2136.wav	4.524133260623999	5.261389496451663	tire
2137.wav	5.8587440431944415	6.812508215530043	scream
2138.wav	4.808741816157554	5.182075149490887	tire
2138.wav	5.894500840855159	6.472868187793934	scream
2139.wav	2.861352022635703	4.9789247803622505	Help
2139.wav	4.177449067779103	7.286428659615838	Help
2139.wav	5.6364936989353565	5.956221590091819	crash
214.wav	0.9142868131602269	2.0102505319810886	tire
214.wav	2.940380035787273	5.544726812528339	Help
214.wav	5.5521888322184765	6.51568089571054	tire
2140.wav	5.9449215416657655	7.016100679987761	crash
2140.wav	7.1686330651445305	7.573757781697818	crash
2141.wav	5.992459981584562	8.567262399845797	Help
2141.wav	6.030476730909011	10.0	Help
2142.wav	3.0377354670209393	4.000358595421263	Help
2142.wav	4.169349849976782	4.953408806892882	crash
2142.wav	5.5340548239382565	6.187841672010819	scream
2142.wav	7.660239148342066	9.803548226228884	scream
2143.wav	2.918694325375057	3.887855323107483	tire
2144.wav	3.9671591510156228	4.451739649881836	scream
2144.wav	4.483676813740046	5.184016949794468	tire
2144.wav	5.053447142794346	5.812199977261466	tire
2144.wav	5.7491440383722106	6.329053335424365	tire
2144.wav	5.931218674092088	7.2808331865637435	crash
2145.wav	4.698579244945639	5.699282192791444	tire
2145.wav	5.288694102242477	6.242458274578079	scream
2145.wav	5.767515405493608	6.141120847670479	tire
2145.wav	6.930244033586556	7.5479311084164875	scream
2146.wav	0.6972471258817761	1.3823491666981025	scream
2147.wav	0.512521459651702	3.8455146569306136	Help
2147.wav	2.6424799551497884	3.016085397326659	tire
2147.wav	3.9776246406976323	5.113905819835955	scream
2147.wav	5.700211580343394	6.280120877395548	tire
2148.wav	5.0040371056483135	5.828374924144745	Help
2148.wav	5.315419170917085	5.529908966835452	scream
2148.wav	5.371833299276199	6.80294441038731	tire
2149.wav	6.377271769633729	7.004822790041892	crash
215.wav	8.650385487528345	10.0	crash
2150.wav	3.709735803801916	4.710438751647721	tire
2150.wav	4.89352863907177	5.214866507552495	crash
2150.wav	6.850368550122369	7.768466922954908	tire
2150.wav	7.597187031918518	9.515509027383372	crash
2151.wav	4.787104919304963	5.787807867150768	tire
2151.wav	5.098838884479399	7.375320781766288	scream
2151.wav	7.505984394437398	8.006732693757126	scream
2152.wav	2.1067152309865325	2.760502079059095	scream
2152.wav	5.67849071612981	6.11552019458786	crash
2152.wav	6.309646430447852	7.009986566502274	tire
2152.wav	6.3775117859228505	7.062613826739177	scream
2153.wav	4.769638364015059	5.108391198482178	scream
2154.wav	4.121558573202529	5.55266968431364	tire
2154.wav	5.633126974458561	7.1024467023497175	scream
2155.wav	3.1999935800696417	4.295957298890503	tire
2156.wav	3.865399843695815	4.292361294942981	tire
2156.wav	5.47251116928861	8.726278636644118	Help
2156.wav	5.808962906398551	6.819692073065218	scream
2156.wav	6.161249495818516	10.0	Help
2157.wav	3.7131140113330474	4.4631623991777465	Help
2157.wav	4.741455133869955	5.695219306205557	scream
2157.wav	5.922789770946162	6.6815426054132825	tire
2158.wav	3.003108905979948	4.006583503204141	crash
2158.wav	3.145143569419071	4.634667378942881	crash
2158.wav	3.879045151786112	4.436851391221645	scream
2159.wav	4.796543497948282	6.813444412406736	Help
2159.wav	6.00060619218724	6.659948595815358	tire
2159.wav	6.101346005793151	8.747972327588808	Help
2159.wav	6.541838959749854	9.221385445010625	scream
216.wav	2.9446233217753126	3.913784319507739	tire
2160.wav	2.268526467186654	2.607279301653774	scream
2160.wav	3.7993164006464455	4.801532504840318	scream
2160.wav	4.45491190348584	4.888494669925749	crash
2161.wav	4.268214086268446	5.0390077370620965	crash
2161.wav	4.289383895229797	4.9963453464769625	crash
2161.wav	4.446977468307718	5.071172479645587	crash
2161.wav	4.66382719095838	5.037205875765636	scream
2162.wav	2.883828609881446	3.2159147776818995	scream
2162.wav	3.453262055295964	4.112604458924082	tire
2162.wav	4.233754166784831	5.143700418042409	crash
2163.wav	3.1370138096271534	3.868231370544169	crash
2163.wav	4.63421759093622	5.047845708850053	scream
2163.wav	6.575992407912943	7.972549420489156	Help
2163.wav	7.203357645372257	8.09072725988473	crash
2163.wav	7.521028136118405	7.94798958736557	tire
2164.wav	5.403750665106759	9.120183304002794	Help
2165.wav	5.531539323562962	6.009747940343007	crash
2166.wav	1.5774656867062564	2.283417190391486	Help
2166.wav	3.9283204530101776	6.778389534121631	Help
2166.wav	6.3175981675636566	7.16036805695602	crash
2166.wav	6.64371294204706	7.077295708486969	crash
2167.wav	3.2198859553313777	3.5852601049912414	crash
2167.wav	5.136978886236207	5.882987956530991	scream
2167.wav	5.918080166205797	7.074270642396273	crash
2168.wav	3.1080655536467923	3.6958660071615315	scream
2168.wav	3.2909029272187067	3.8433404272187066	scream
2168.wav	3.8858949167305594	5.641518499497	tire
2168.wav	5.367290396758361	6.074455929638179	tire
2169.wav	5.2466998676246375	6.514273563769763	crash
217.wav	2.5641525744115783	3.2688781660677577	crash
217.wav	4.8351726034833655	5.996011605750939	crash
2170.wav	2.0655453024455093	2.7041167310169376	tire
2170.wav	4.284429254598007	7.15695719583788	Help
2171.wav	3.9832554657832437	4.372507166463516	scream
2171.wav	4.173293199952186	4.934517689748104	scream
2171.wav	4.7938942893161	4.98452920995102	crash
2171.wav	5.204786922954411	6.0725873764691505	tire
2171.wav	5.7785521138719815	6.7792550617177865	tire
2172.wav	3.867567388463003	4.552669429279329	scream
2172.wav	5.952370552269627	6.953073500115432	tire
2173.wav	5.492727383727593	5.9196888349747585	tire
2173.wav	7.849047650194205	8.333628149060418	scream
2173.wav	7.973887983460381	9.404999094571492	tire
2173.wav	8.12734061875994	9.033492043438496	scream
2174.wav	5.9290511658586285	6.5500964957124115	Help
2175.wav	2.3388762548421465	3.076132490669811	tire
2175.wav	2.5400206125395544	3.726480310005309	tire
2175.wav	3.2345305517198835	3.8604687698412237	tire
2175.wav	4.324901834574256	6.9549018345742555	Help
2175.wav	6.518158397553718	7.481650461045781	tire
2176.wav	1.6672756891747538	2.006028523641874	scream
2176.wav	2.2281800426925438	5.932516616980982	Help
2176.wav	2.25930236624339	3.270031532910057	scream
2176.wav	2.7218665649723657	6.057776232120146	Help
2176.wav	5.915497598791663	6.874744597719449	Help
2177.wav	2.2240754803846547	3.999582593555064	Help
2177.wav	2.8375302285610595	3.3144236525973407	scream
2177.wav	5.241454298703191	5.729640239746275	crash
2178.wav	2.6236715536839146	3.1040116897383365	scream
2178.wav	3.707275974100078	4.392378014916405	scream
2178.wav	4.667841970959875	5.057093671640147	scream
2179.wav	1.730322728295449	4.40986921355622	scream
2179.wav	3.3913612580140526	4.757376406204851	Help
