filename	duration
1817.wav	10.0
18170.wav	10.0
18171.wav	10.0
18172.wav	10.0
18173.wav	10.0
18174.wav	10.0
18175.wav	10.0
18176.wav	10.0
18177.wav	10.0
18178.wav	10.0
18179.wav	10.0
1818.wav	10.0
18180.wav	10.0
18181.wav	10.0
18182.wav	10.0
18183.wav	10.0
18184.wav	10.0
18185.wav	10.0
18186.wav	10.0
18187.wav	10.0
18188.wav	10.0
18189.wav	10.0
1819.wav	10.0
18190.wav	10.0
18191.wav	10.0
18192.wav	10.0
18193.wav	10.0
18194.wav	10.0
18195.wav	10.0
18196.wav	10.0
18197.wav	10.0
18198.wav	10.0
18199.wav	10.0
182.wav	10.0
1820.wav	10.0
18200.wav	10.0
18201.wav	10.0
18202.wav	10.0
18203.wav	10.0
18204.wav	10.0
18205.wav	10.0
18206.wav	10.0
18207.wav	10.0
18208.wav	10.0
18209.wav	10.0
1821.wav	10.0
18210.wav	10.0
18211.wav	10.0
18212.wav	10.0
18213.wav	10.0
18214.wav	10.0
18215.wav	10.0
18216.wav	10.0
18217.wav	10.0
18218.wav	10.0
18219.wav	10.0
1822.wav	10.0
18220.wav	10.0
18221.wav	10.0
18222.wav	10.0
18223.wav	10.0
18224.wav	10.0
18225.wav	10.0
18226.wav	10.0
18227.wav	10.0
18228.wav	10.0
18229.wav	10.0
1823.wav	10.0
18230.wav	10.0
18231.wav	10.0
18232.wav	10.0
18233.wav	10.0
18234.wav	10.0
18235.wav	10.0
18236.wav	10.0
18237.wav	10.0
18238.wav	10.0
18239.wav	10.0
1824.wav	10.0
18240.wav	10.0
18241.wav	10.0
18242.wav	10.0
18243.wav	10.0
18244.wav	10.0
18245.wav	10.0
18246.wav	10.0
18247.wav	10.0
18248.wav	10.0
18249.wav	10.0
1825.wav	10.0
18250.wav	10.0
18251.wav	10.0
18252.wav	10.0
18253.wav	10.0
18254.wav	10.0
18255.wav	10.0
18256.wav	10.0
18257.wav	10.0
18258.wav	10.0
18259.wav	10.0
1826.wav	10.0
18260.wav	10.0
18261.wav	10.0
18262.wav	10.0
18263.wav	10.0
18264.wav	10.0
18265.wav	10.0
18266.wav	10.0
18267.wav	10.0
18268.wav	10.0
18269.wav	10.0
1827.wav	10.0
18270.wav	10.0
18271.wav	10.0
18272.wav	10.0
18273.wav	10.0
18274.wav	10.0
18275.wav	10.0
18276.wav	10.0
18277.wav	10.0
18278.wav	10.0
18279.wav	10.0
1828.wav	10.0
18280.wav	10.0
18281.wav	10.0
18282.wav	10.0
18283.wav	10.0
18284.wav	10.0
18285.wav	10.0
18286.wav	10.0
18287.wav	10.0
18288.wav	10.0
18289.wav	10.0
1829.wav	10.0
18290.wav	10.0
18291.wav	10.0
18292.wav	10.0
18293.wav	10.0
18294.wav	10.0
18295.wav	10.0
18296.wav	10.0
18297.wav	10.0
18298.wav	10.0
18299.wav	10.0
183.wav	10.0
1830.wav	10.0
18300.wav	10.0
18301.wav	10.0
18302.wav	10.0
18303.wav	10.0
18304.wav	10.0
18305.wav	10.0
18306.wav	10.0
18307.wav	10.0
18308.wav	10.0
18309.wav	10.0
1831.wav	10.0
18310.wav	10.0
18311.wav	10.0
18312.wav	10.0
18313.wav	10.0
18314.wav	10.0
18315.wav	10.0
18316.wav	10.0
18317.wav	10.0
18318.wav	10.0
18319.wav	10.0
1832.wav	10.0
18320.wav	10.0
18321.wav	10.0
18322.wav	10.0
18323.wav	10.0
18324.wav	10.0
18325.wav	10.0
18326.wav	10.0
18327.wav	10.0
18328.wav	10.0
18329.wav	10.0
1833.wav	10.0
18330.wav	10.0
18331.wav	10.0
18332.wav	10.0
18333.wav	10.0
18334.wav	10.0
18335.wav	10.0
18336.wav	10.0
18337.wav	10.0
18338.wav	10.0
18339.wav	10.0
1834.wav	10.0
18340.wav	10.0
18341.wav	10.0
18342.wav	10.0
18343.wav	10.0
18344.wav	10.0
18345.wav	10.0
18346.wav	10.0
18347.wav	10.0
18348.wav	10.0
18349.wav	10.0
1835.wav	10.0
18350.wav	10.0
18351.wav	10.0
18352.wav	10.0
18353.wav	10.0
18354.wav	10.0
18355.wav	10.0
18356.wav	10.0
18357.wav	10.0
18358.wav	10.0
18359.wav	10.0
1836.wav	10.0
18360.wav	10.0
18361.wav	10.0
18362.wav	10.0
18363.wav	10.0
18364.wav	10.0
18365.wav	10.0
18366.wav	10.0
18367.wav	10.0
18368.wav	10.0
18369.wav	10.0
1837.wav	10.0
18370.wav	10.0
18371.wav	10.0
18372.wav	10.0
18373.wav	10.0
18374.wav	10.0
18375.wav	10.0
18376.wav	10.0
18377.wav	10.0
18378.wav	10.0
18379.wav	10.0
1838.wav	10.0
18380.wav	10.0
18381.wav	10.0
18382.wav	10.0
18383.wav	10.0
18384.wav	10.0
18385.wav	10.0
18386.wav	10.0
18387.wav	10.0
18388.wav	10.0
18389.wav	10.0
1839.wav	10.0
18390.wav	10.0
18391.wav	10.0
18392.wav	10.0
18393.wav	10.0
18394.wav	10.0
18395.wav	10.0
18396.wav	10.0
18397.wav	10.0
18398.wav	10.0
18399.wav	10.0
184.wav	10.0
1840.wav	10.0
18400.wav	10.0
18401.wav	10.0
18402.wav	10.0
18403.wav	10.0
18404.wav	10.0
18405.wav	10.0
18406.wav	10.0
18407.wav	10.0
18408.wav	10.0
18409.wav	10.0
1841.wav	10.0
18410.wav	10.0
18411.wav	10.0
18412.wav	10.0
18413.wav	10.0
18414.wav	10.0
18415.wav	10.0
18416.wav	10.0
18417.wav	10.0
18418.wav	10.0
18419.wav	10.0
1842.wav	10.0
18420.wav	10.0
18421.wav	10.0
18422.wav	10.0
18423.wav	10.0
18424.wav	10.0
18425.wav	10.0
18426.wav	10.0
18427.wav	10.0
18428.wav	10.0
18429.wav	10.0
1843.wav	10.0
18430.wav	10.0
18431.wav	10.0
18432.wav	10.0
18433.wav	10.0
18434.wav	10.0
18435.wav	10.0
18436.wav	10.0
18437.wav	10.0
18438.wav	10.0
18439.wav	10.0
1844.wav	10.0
18440.wav	10.0
18441.wav	10.0
18442.wav	10.0
18443.wav	10.0
18444.wav	10.0
18445.wav	10.0
18446.wav	10.0
18447.wav	10.0
18448.wav	10.0
18449.wav	10.0
1845.wav	10.0
18450.wav	10.0
18451.wav	10.0
18452.wav	10.0
18453.wav	10.0
18454.wav	10.0
18455.wav	10.0
18456.wav	10.0
18457.wav	10.0
18458.wav	10.0
18459.wav	10.0
1846.wav	10.0
18460.wav	10.0
18461.wav	10.0
18462.wav	10.0
18463.wav	10.0
18464.wav	10.0
18465.wav	10.0
18466.wav	10.0
18467.wav	10.0
18468.wav	10.0
18469.wav	10.0
1847.wav	10.0
18470.wav	10.0
18471.wav	10.0
18472.wav	10.0
18473.wav	10.0
18474.wav	10.0
18475.wav	10.0
18476.wav	10.0
18477.wav	10.0
18478.wav	10.0
18479.wav	10.0
1848.wav	10.0
18480.wav	10.0
18481.wav	10.0
18482.wav	10.0
18483.wav	10.0
18484.wav	10.0
18485.wav	10.0
18486.wav	10.0
18487.wav	10.0
18488.wav	10.0
18489.wav	10.0
1849.wav	10.0
18490.wav	10.0
18491.wav	10.0
18492.wav	10.0
18493.wav	10.0
18494.wav	10.0
18495.wav	10.0
18496.wav	10.0
18497.wav	10.0
18498.wav	10.0
18499.wav	10.0
185.wav	10.0
1850.wav	10.0
18500.wav	10.0
18501.wav	10.0
18502.wav	10.0
18503.wav	10.0
18504.wav	10.0
18505.wav	10.0
18506.wav	10.0
18507.wav	10.0
18508.wav	10.0
18509.wav	10.0
1851.wav	10.0
18510.wav	10.0
18511.wav	10.0
18512.wav	10.0
18513.wav	10.0
18514.wav	10.0
18515.wav	10.0
18516.wav	10.0
18517.wav	10.0
18518.wav	10.0
18519.wav	10.0
1852.wav	10.0
18520.wav	10.0
18521.wav	10.0
18522.wav	10.0
18523.wav	10.0
18524.wav	10.0
18525.wav	10.0
18526.wav	10.0
18527.wav	10.0
18528.wav	10.0
18529.wav	10.0
1853.wav	10.0
18530.wav	10.0
18531.wav	10.0
18532.wav	10.0
18533.wav	10.0
18534.wav	10.0
18535.wav	10.0
18536.wav	10.0
18537.wav	10.0
18538.wav	10.0
18539.wav	10.0
1854.wav	10.0
18540.wav	10.0
18541.wav	10.0
18542.wav	10.0
18543.wav	10.0
18544.wav	10.0
18545.wav	10.0
18546.wav	10.0
18547.wav	10.0
18548.wav	10.0
18549.wav	10.0
1855.wav	10.0
18550.wav	10.0
18551.wav	10.0
18552.wav	10.0
18553.wav	10.0
18554.wav	10.0
18555.wav	10.0
18556.wav	10.0
18557.wav	10.0
18558.wav	10.0
18559.wav	10.0
1856.wav	10.0
18560.wav	10.0
18561.wav	10.0
18562.wav	10.0
18563.wav	10.0
18564.wav	10.0
18565.wav	10.0
18566.wav	10.0
18567.wav	10.0
18568.wav	10.0
18569.wav	10.0
1857.wav	10.0
18570.wav	10.0
18571.wav	10.0
18572.wav	10.0
18573.wav	10.0
18574.wav	10.0
18575.wav	10.0
18576.wav	10.0
18577.wav	10.0
18578.wav	10.0
18579.wav	10.0
1858.wav	10.0
18580.wav	10.0
18581.wav	10.0
18582.wav	10.0
18583.wav	10.0
18584.wav	10.0
18585.wav	10.0
18586.wav	10.0
18587.wav	10.0
18588.wav	10.0
18589.wav	10.0
1859.wav	10.0
18590.wav	10.0
18591.wav	10.0
18592.wav	10.0
18593.wav	10.0
18594.wav	10.0
18595.wav	10.0
18596.wav	10.0
18597.wav	10.0
18598.wav	10.0
18599.wav	10.0
186.wav	10.0
1860.wav	10.0
18600.wav	10.0
18601.wav	10.0
18602.wav	10.0
18603.wav	10.0
18604.wav	10.0
18605.wav	10.0
18606.wav	10.0
18607.wav	10.0
18608.wav	10.0
18609.wav	10.0
1861.wav	10.0
18610.wav	10.0
18611.wav	10.0
18612.wav	10.0
18613.wav	10.0
18614.wav	10.0
18615.wav	10.0
18616.wav	10.0
18617.wav	10.0
18618.wav	10.0
18619.wav	10.0
1862.wav	10.0
18620.wav	10.0
18621.wav	10.0
18622.wav	10.0
18623.wav	10.0
18624.wav	10.0
18625.wav	10.0
18626.wav	10.0
18627.wav	10.0
18628.wav	10.0
18629.wav	10.0
1863.wav	10.0
18630.wav	10.0
18631.wav	10.0
18632.wav	10.0
18633.wav	10.0
18634.wav	10.0
18635.wav	10.0
18636.wav	10.0
18637.wav	10.0
18638.wav	10.0
18639.wav	10.0
1864.wav	10.0
18640.wav	10.0
18641.wav	10.0
18642.wav	10.0
18643.wav	10.0
18644.wav	10.0
18645.wav	10.0
18646.wav	10.0
18647.wav	10.0
18648.wav	10.0
18649.wav	10.0
1865.wav	10.0
18650.wav	10.0
18651.wav	10.0
18652.wav	10.0
18653.wav	10.0
18654.wav	10.0
18655.wav	10.0
18656.wav	10.0
18657.wav	10.0
18658.wav	10.0
18659.wav	10.0
1866.wav	10.0
18660.wav	10.0
18661.wav	10.0
18662.wav	10.0
18663.wav	10.0
18664.wav	10.0
18665.wav	10.0
18666.wav	10.0
18667.wav	10.0
18668.wav	10.0
18669.wav	10.0
1867.wav	10.0
18670.wav	10.0
18671.wav	10.0
18672.wav	10.0
18673.wav	10.0
18674.wav	10.0
18675.wav	10.0
18676.wav	10.0
18677.wav	10.0
18678.wav	10.0
18679.wav	10.0
1868.wav	10.0
18680.wav	10.0
18681.wav	10.0
18682.wav	10.0
18683.wav	10.0
18684.wav	10.0
18685.wav	10.0
18686.wav	10.0
18687.wav	10.0
18688.wav	10.0
18689.wav	10.0
1869.wav	10.0
18690.wav	10.0
18691.wav	10.0
18692.wav	10.0
18693.wav	10.0
18694.wav	10.0
18695.wav	10.0
18696.wav	10.0
18697.wav	10.0
18698.wav	10.0
18699.wav	10.0
187.wav	10.0
1870.wav	10.0
18700.wav	10.0
18701.wav	10.0
18702.wav	10.0
18703.wav	10.0
18704.wav	10.0
18705.wav	10.0
18706.wav	10.0
18707.wav	10.0
18708.wav	10.0
18709.wav	10.0
1871.wav	10.0
18710.wav	10.0
18711.wav	10.0
18712.wav	10.0
18713.wav	10.0
18714.wav	10.0
18715.wav	10.0
18716.wav	10.0
18717.wav	10.0
18718.wav	10.0
18719.wav	10.0
1872.wav	10.0
18720.wav	10.0
18721.wav	10.0
18722.wav	10.0
18723.wav	10.0
18724.wav	10.0
18725.wav	10.0
18726.wav	10.0
18727.wav	10.0
18728.wav	10.0
18729.wav	10.0
1873.wav	10.0
18730.wav	10.0
18731.wav	10.0
18732.wav	10.0
18733.wav	10.0
18734.wav	10.0
18735.wav	10.0
18736.wav	10.0
18737.wav	10.0
18738.wav	10.0
18739.wav	10.0
1874.wav	10.0
18740.wav	10.0
18741.wav	10.0
18742.wav	10.0
18743.wav	10.0
18744.wav	10.0
18745.wav	10.0
18746.wav	10.0
18747.wav	10.0
18748.wav	10.0
18749.wav	10.0
1875.wav	10.0
18750.wav	10.0
18751.wav	10.0
18752.wav	10.0
18753.wav	10.0
18754.wav	10.0
18755.wav	10.0
18756.wav	10.0
18757.wav	10.0
18758.wav	10.0
18759.wav	10.0
1876.wav	10.0
18760.wav	10.0
18761.wav	10.0
18762.wav	10.0
18763.wav	10.0
18764.wav	10.0
18765.wav	10.0
18766.wav	10.0
18767.wav	10.0
18768.wav	10.0
18769.wav	10.0
1877.wav	10.0
18770.wav	10.0
18771.wav	10.0
18772.wav	10.0
18773.wav	10.0
18774.wav	10.0
18775.wav	10.0
18776.wav	10.0
18777.wav	10.0
18778.wav	10.0
18779.wav	10.0
1878.wav	10.0
18780.wav	10.0
18781.wav	10.0
18782.wav	10.0
18783.wav	10.0
18784.wav	10.0
18785.wav	10.0
18786.wav	10.0
18787.wav	10.0
18788.wav	10.0
18789.wav	10.0
1879.wav	10.0
18790.wav	10.0
18791.wav	10.0
18792.wav	10.0
18793.wav	10.0
18794.wav	10.0
18795.wav	10.0
18796.wav	10.0
18797.wav	10.0
18798.wav	10.0
18799.wav	10.0
188.wav	10.0
1880.wav	10.0
18800.wav	10.0
18801.wav	10.0
18802.wav	10.0
18803.wav	10.0
18804.wav	10.0
18805.wav	10.0
18806.wav	10.0
18807.wav	10.0
18808.wav	10.0
18809.wav	10.0
1881.wav	10.0
18810.wav	10.0
18811.wav	10.0
18812.wav	10.0
18813.wav	10.0
18814.wav	10.0
18815.wav	10.0
18816.wav	10.0
18817.wav	10.0
18818.wav	10.0
18819.wav	10.0
1882.wav	10.0
18820.wav	10.0
18821.wav	10.0
18822.wav	10.0
18823.wav	10.0
18824.wav	10.0
18825.wav	10.0
18826.wav	10.0
18827.wav	10.0
18828.wav	10.0
18829.wav	10.0
1883.wav	10.0
18830.wav	10.0
18831.wav	10.0
18832.wav	10.0
18833.wav	10.0
18834.wav	10.0
18835.wav	10.0
18836.wav	10.0
18837.wav	10.0
18838.wav	10.0
18839.wav	10.0
1884.wav	10.0
18840.wav	10.0
18841.wav	10.0
18842.wav	10.0
18843.wav	10.0
18844.wav	10.0
18845.wav	10.0
18846.wav	10.0
18847.wav	10.0
18848.wav	10.0
18849.wav	10.0
1885.wav	10.0
18850.wav	10.0
18851.wav	10.0
18852.wav	10.0
18853.wav	10.0
18854.wav	10.0
18855.wav	10.0
18856.wav	10.0
18857.wav	10.0
18858.wav	10.0
18859.wav	10.0
1886.wav	10.0
18860.wav	10.0
18861.wav	10.0
18862.wav	10.0
18863.wav	10.0
18864.wav	10.0
18865.wav	10.0
18866.wav	10.0
18867.wav	10.0
18868.wav	10.0
18869.wav	10.0
1887.wav	10.0
18870.wav	10.0
18871.wav	10.0
18872.wav	10.0
18873.wav	10.0
18874.wav	10.0
18875.wav	10.0
18876.wav	10.0
18877.wav	10.0
18878.wav	10.0
18879.wav	10.0
1888.wav	10.0
18880.wav	10.0
18881.wav	10.0
18882.wav	10.0
18883.wav	10.0
18884.wav	10.0
18885.wav	10.0
18886.wav	10.0
18887.wav	10.0
18888.wav	10.0
18889.wav	10.0
1889.wav	10.0
18890.wav	10.0
18891.wav	10.0
18892.wav	10.0
18893.wav	10.0
18894.wav	10.0
18895.wav	10.0
18896.wav	10.0
18897.wav	10.0
18898.wav	10.0
18899.wav	10.0
189.wav	10.0
1890.wav	10.0
18900.wav	10.0
18901.wav	10.0
18902.wav	10.0
18903.wav	10.0
18904.wav	10.0
18905.wav	10.0
18906.wav	10.0
18907.wav	10.0
18908.wav	10.0
18909.wav	10.0
1891.wav	10.0
18910.wav	10.0
18911.wav	10.0
18912.wav	10.0
18913.wav	10.0
18914.wav	10.0
18915.wav	10.0
18916.wav	10.0
18917.wav	10.0
18918.wav	10.0
18919.wav	10.0
1892.wav	10.0
18920.wav	10.0
18921.wav	10.0
18922.wav	10.0
18923.wav	10.0
18924.wav	10.0
18925.wav	10.0
18926.wav	10.0
18927.wav	10.0
18928.wav	10.0
18929.wav	10.0
1893.wav	10.0
18930.wav	10.0
18931.wav	10.0
18932.wav	10.0
18933.wav	10.0
18934.wav	10.0
18935.wav	10.0
18936.wav	10.0
18937.wav	10.0
18938.wav	10.0
18939.wav	10.0
1894.wav	10.0
18940.wav	10.0
18941.wav	10.0
18942.wav	10.0
18943.wav	10.0
18944.wav	10.0
18945.wav	10.0
18946.wav	10.0
18947.wav	10.0
18948.wav	10.0
18949.wav	10.0
1895.wav	10.0
18950.wav	10.0
18951.wav	10.0
18952.wav	10.0
18953.wav	10.0
18954.wav	10.0
18955.wav	10.0
18956.wav	10.0
18957.wav	10.0
18958.wav	10.0
18959.wav	10.0
1896.wav	10.0
18960.wav	10.0
18961.wav	10.0
18962.wav	10.0
18963.wav	10.0
18964.wav	10.0
18965.wav	10.0
18966.wav	10.0
18967.wav	10.0
18968.wav	10.0
18969.wav	10.0
1897.wav	10.0
18970.wav	10.0
18971.wav	10.0
18972.wav	10.0
18973.wav	10.0
18974.wav	10.0
18975.wav	10.0
18976.wav	10.0
18977.wav	10.0
18978.wav	10.0
18979.wav	10.0
1898.wav	10.0
18980.wav	10.0
18981.wav	10.0
18982.wav	10.0
18983.wav	10.0
18984.wav	10.0
18985.wav	10.0
18986.wav	10.0
18987.wav	10.0
18988.wav	10.0
18989.wav	10.0
1899.wav	10.0
18990.wav	10.0
18991.wav	10.0
18992.wav	10.0
18993.wav	10.0
18994.wav	10.0
18995.wav	10.0
18996.wav	10.0
18997.wav	10.0
18998.wav	10.0
18999.wav	10.0
19.wav	10.0
190.wav	10.0
1900.wav	10.0
19000.wav	10.0
19001.wav	10.0
19002.wav	10.0
19003.wav	10.0
19004.wav	10.0
19005.wav	10.0
19006.wav	10.0
19007.wav	10.0
19008.wav	10.0
19009.wav	10.0
1901.wav	10.0
19010.wav	10.0
19011.wav	10.0
19012.wav	10.0
19013.wav	10.0
19014.wav	10.0
19015.wav	10.0
19016.wav	10.0
19017.wav	10.0
19018.wav	10.0
19019.wav	10.0
1902.wav	10.0
19020.wav	10.0
19021.wav	10.0
19022.wav	10.0
19023.wav	10.0
19024.wav	10.0
19025.wav	10.0
19026.wav	10.0
19027.wav	10.0
19028.wav	10.0
19029.wav	10.0
1903.wav	10.0
19030.wav	10.0
19031.wav	10.0
19032.wav	10.0
19033.wav	10.0
19034.wav	10.0
19035.wav	10.0
19036.wav	10.0
19037.wav	10.0
19038.wav	10.0
19039.wav	10.0
1904.wav	10.0
19040.wav	10.0
19041.wav	10.0
19042.wav	10.0
19043.wav	10.0
19044.wav	10.0
19045.wav	10.0
19046.wav	10.0
19047.wav	10.0
19048.wav	10.0
19049.wav	10.0
1905.wav	10.0
19050.wav	10.0
19051.wav	10.0
19052.wav	10.0
19053.wav	10.0
19054.wav	10.0
19055.wav	10.0
19056.wav	10.0
19057.wav	10.0
19058.wav	10.0
19059.wav	10.0
1906.wav	10.0
19060.wav	10.0
19061.wav	10.0
19062.wav	10.0
19063.wav	10.0
19064.wav	10.0
19065.wav	10.0
19066.wav	10.0
19067.wav	10.0
19068.wav	10.0
19069.wav	10.0
1907.wav	10.0
19070.wav	10.0
19071.wav	10.0
19072.wav	10.0
19073.wav	10.0
19074.wav	10.0
19075.wav	10.0
19076.wav	10.0
19077.wav	10.0
19078.wav	10.0
19079.wav	10.0
1908.wav	10.0
19080.wav	10.0
19081.wav	10.0
19082.wav	10.0
19083.wav	10.0
19084.wav	10.0
19085.wav	10.0
19086.wav	10.0
19087.wav	10.0
19088.wav	10.0
19089.wav	10.0
1909.wav	10.0
19090.wav	10.0
19091.wav	10.0
19092.wav	10.0
19093.wav	10.0
19094.wav	10.0
19095.wav	10.0
19096.wav	10.0
19097.wav	10.0
19098.wav	10.0
19099.wav	10.0
191.wav	10.0
1910.wav	10.0
19100.wav	10.0
19101.wav	10.0
19102.wav	10.0
19103.wav	10.0
19104.wav	10.0
19105.wav	10.0
19106.wav	10.0
19107.wav	10.0
19108.wav	10.0
19109.wav	10.0
1911.wav	10.0
19110.wav	10.0
19111.wav	10.0
19112.wav	10.0
19113.wav	10.0
19114.wav	10.0
19115.wav	10.0
19116.wav	10.0
19117.wav	10.0
19118.wav	10.0
19119.wav	10.0
1912.wav	10.0
19120.wav	10.0
19121.wav	10.0
19122.wav	10.0
19123.wav	10.0
19124.wav	10.0
19125.wav	10.0
19126.wav	10.0
19127.wav	10.0
19128.wav	10.0
19129.wav	10.0
1913.wav	10.0
19130.wav	10.0
19131.wav	10.0
19132.wav	10.0
19133.wav	10.0
19134.wav	10.0
19135.wav	10.0
19136.wav	10.0
19137.wav	10.0
19138.wav	10.0
19139.wav	10.0
1914.wav	10.0
19140.wav	10.0
19141.wav	10.0
19142.wav	10.0
19143.wav	10.0
19144.wav	10.0
19145.wav	10.0
19146.wav	10.0
19147.wav	10.0
19148.wav	10.0
19149.wav	10.0
1915.wav	10.0
19150.wav	10.0
19151.wav	10.0
19152.wav	10.0
19153.wav	10.0
19154.wav	10.0
19155.wav	10.0
19156.wav	10.0
19157.wav	10.0
19158.wav	10.0
19159.wav	10.0
1916.wav	10.0
19160.wav	10.0
19161.wav	10.0
19162.wav	10.0
19163.wav	10.0
19164.wav	10.0
19165.wav	10.0
19166.wav	10.0
19167.wav	10.0
19168.wav	10.0
19169.wav	10.0
1917.wav	10.0
19170.wav	10.0
19171.wav	10.0
19172.wav	10.0
19173.wav	10.0
19174.wav	10.0
19175.wav	10.0
19176.wav	10.0
19177.wav	10.0
19178.wav	10.0
19179.wav	10.0
1918.wav	10.0
19180.wav	10.0
19181.wav	10.0
19182.wav	10.0
19183.wav	10.0
19184.wav	10.0
19185.wav	10.0
19186.wav	10.0
19187.wav	10.0
19188.wav	10.0
19189.wav	10.0
1919.wav	10.0
19190.wav	10.0
19191.wav	10.0
19192.wav	10.0
19193.wav	10.0
19194.wav	10.0
19195.wav	10.0
19196.wav	10.0
19197.wav	10.0
19198.wav	10.0
19199.wav	10.0
192.wav	10.0
1920.wav	10.0
19200.wav	10.0
19201.wav	10.0
19202.wav	10.0
19203.wav	10.0
19204.wav	10.0
19205.wav	10.0
19206.wav	10.0
19207.wav	10.0
19208.wav	10.0
19209.wav	10.0
1921.wav	10.0
19210.wav	10.0
19211.wav	10.0
19212.wav	10.0
19213.wav	10.0
19214.wav	10.0
19215.wav	10.0
19216.wav	10.0
19217.wav	10.0
19218.wav	10.0
19219.wav	10.0
1922.wav	10.0
19220.wav	10.0
19221.wav	10.0
19222.wav	10.0
19223.wav	10.0
19224.wav	10.0
19225.wav	10.0
19226.wav	10.0
19227.wav	10.0
19228.wav	10.0
19229.wav	10.0
1923.wav	10.0
19230.wav	10.0
19231.wav	10.0
19232.wav	10.0
19233.wav	10.0
19234.wav	10.0
19235.wav	10.0
19236.wav	10.0
19237.wav	10.0
19238.wav	10.0
19239.wav	10.0
1924.wav	10.0
19240.wav	10.0
19241.wav	10.0
19242.wav	10.0
19243.wav	10.0
19244.wav	10.0
19245.wav	10.0
19246.wav	10.0
19247.wav	10.0
19248.wav	10.0
19249.wav	10.0
1925.wav	10.0
19250.wav	10.0
19251.wav	10.0
19252.wav	10.0
19253.wav	10.0
19254.wav	10.0
19255.wav	10.0
19256.wav	10.0
19257.wav	10.0
19258.wav	10.0
19259.wav	10.0
1926.wav	10.0
19260.wav	10.0
19261.wav	10.0
19262.wav	10.0
19263.wav	10.0
19264.wav	10.0
19265.wav	10.0
19266.wav	10.0
19267.wav	10.0
19268.wav	10.0
19269.wav	10.0
1927.wav	10.0
19270.wav	10.0
19271.wav	10.0
19272.wav	10.0
19273.wav	10.0
19274.wav	10.0
19275.wav	10.0
19276.wav	10.0
19277.wav	10.0
19278.wav	10.0
19279.wav	10.0
1928.wav	10.0
19280.wav	10.0
19281.wav	10.0
19282.wav	10.0
19283.wav	10.0
19284.wav	10.0
19285.wav	10.0
19286.wav	10.0
19287.wav	10.0
19288.wav	10.0
19289.wav	10.0
1929.wav	10.0
19290.wav	10.0
19291.wav	10.0
19292.wav	10.0
19293.wav	10.0
19294.wav	10.0
19295.wav	10.0
19296.wav	10.0
19297.wav	10.0
19298.wav	10.0
19299.wav	10.0
193.wav	10.0
1930.wav	10.0
19300.wav	10.0
19301.wav	10.0
19302.wav	10.0
19303.wav	10.0
19304.wav	10.0
19305.wav	10.0
19306.wav	10.0
19307.wav	10.0
19308.wav	10.0
19309.wav	10.0
1931.wav	10.0
19310.wav	10.0
19311.wav	10.0
19312.wav	10.0
19313.wav	10.0
19314.wav	10.0
19315.wav	10.0
19316.wav	10.0
19317.wav	10.0
19318.wav	10.0
19319.wav	10.0
1932.wav	10.0
19320.wav	10.0
19321.wav	10.0
19322.wav	10.0
19323.wav	10.0
19324.wav	10.0
19325.wav	10.0
19326.wav	10.0
19327.wav	10.0
19328.wav	10.0
19329.wav	10.0
1933.wav	10.0
19330.wav	10.0
19331.wav	10.0
19332.wav	10.0
19333.wav	10.0
19334.wav	10.0
19335.wav	10.0
19336.wav	10.0
19337.wav	10.0
19338.wav	10.0
19339.wav	10.0
1934.wav	10.0
19340.wav	10.0
19341.wav	10.0
19342.wav	10.0
19343.wav	10.0
19344.wav	10.0
19345.wav	10.0
19346.wav	10.0
19347.wav	10.0
19348.wav	10.0
19349.wav	10.0
1935.wav	10.0
19350.wav	10.0
19351.wav	10.0
19352.wav	10.0
19353.wav	10.0
19354.wav	10.0
19355.wav	10.0
19356.wav	10.0
19357.wav	10.0
19358.wav	10.0
19359.wav	10.0
1936.wav	10.0
19360.wav	10.0
19361.wav	10.0
19362.wav	10.0
19363.wav	10.0
19364.wav	10.0
19365.wav	10.0
19366.wav	10.0
19367.wav	10.0
19368.wav	10.0
19369.wav	10.0
1937.wav	10.0
19370.wav	10.0
19371.wav	10.0
19372.wav	10.0
19373.wav	10.0
19374.wav	10.0
19375.wav	10.0
19376.wav	10.0
19377.wav	10.0
19378.wav	10.0
19379.wav	10.0
1938.wav	10.0
19380.wav	10.0
19381.wav	10.0
19382.wav	10.0
19383.wav	10.0
19384.wav	10.0
19385.wav	10.0
19386.wav	10.0
19387.wav	10.0
19388.wav	10.0
19389.wav	10.0
1939.wav	10.0
19390.wav	10.0
19391.wav	10.0
19392.wav	10.0
19393.wav	10.0
19394.wav	10.0
19395.wav	10.0
19396.wav	10.0
19397.wav	10.0
19398.wav	10.0
19399.wav	10.0
194.wav	10.0
1940.wav	10.0
19400.wav	10.0
19401.wav	10.0
19402.wav	10.0
19403.wav	10.0
19404.wav	10.0
19405.wav	10.0
19406.wav	10.0
19407.wav	10.0
19408.wav	10.0
19409.wav	10.0
1941.wav	10.0
19410.wav	10.0
19411.wav	10.0
19412.wav	10.0
19413.wav	10.0
19414.wav	10.0
19415.wav	10.0
19416.wav	10.0
19417.wav	10.0
19418.wav	10.0
19419.wav	10.0
1942.wav	10.0
19420.wav	10.0
19421.wav	10.0
19422.wav	10.0
19423.wav	10.0
19424.wav	10.0
19425.wav	10.0
19426.wav	10.0
19427.wav	10.0
19428.wav	10.0
19429.wav	10.0
